"Cancer_Type","Dataset","Regulation","Input_Class","Selection_Criterion","Input_Gene_Count","Correction_Method","Domain_Scope","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,4.77657723015944e-06,89,349,12,0.0343839541547278,0.134831460674157,"GO:0008076","GO:CC","voltage-gated potassium channel complex",22155,474,"GO:0034705; GO:0098797"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,5.24344514007656e-06,726,349,34,0.0974212034383954,0.046831955922865,"GO:0098797","GO:CC","plasma membrane protein complex",22155,3187,"GO:0005886; GO:0098796"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,5.4628991736152e-06,249,349,19,0.0544412607449857,0.0763052208835341,"GO:0030658","GO:CC","transport vesicle membrane",22155,922,"GO:0030133; GO:0030659; GO:0098588"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.04165475059086e-05,437,349,25,0.0716332378223496,0.05720823798627,"GO:0030133","GO:CC","transport vesicle",22155,884,"GO:0012505; GO:0031410"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.13890541361324e-05,96,349,12,0.0343839541547278,0.125,"GO:0098685","GO:CC","Schaffer collateral - CA1 synapse",22155,3171,"GO:0045202"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.32743176636968e-05,62,349,10,0.0286532951289398,0.161290322580645,"GO:0032589","GO:CC","neuron projection membrane",22155,1290,"GO:0031253; GO:0031256; GO:0043005"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.55313310515033e-05,80,349,11,0.0315186246418338,0.1375,"GO:0048786","GO:CC","presynaptic active zone",22155,2178,"GO:0098793; GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.60516985947625e-05,1402,349,50,0.143266475644699,0.0356633380884451,"GO:0098796","GO:CC","membrane protein complex",22155,3186,"GO:0016020; GO:0032991"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.81021447241634e-05,100,349,12,0.0343839541547278,0.12,"GO:0034705","GO:CC","potassium channel complex",22155,1508,"GO:0034703"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.96264280327468e-05,143,349,14,0.0401146131805158,0.0979020979020979,"GO:0099634","GO:CC","postsynaptic specialization membrane",22155,3308,"GO:0045211; GO:0097060; GO:0099572"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,3.79027176186852e-05,2548,349,74,0.212034383954155,0.0290423861852433,"GO:0031410","GO:CC","cytoplasmic vesicle",22155,1078,"GO:0005737; GO:0097708"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,4.29668888950929e-05,2556,349,74,0.212034383954155,0.0289514866979656,"GO:0097708","GO:CC","intracellular vesicle",22155,3067,"GO:0031982; GO:0043231"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,5.35281595132648e-05,40,349,8,0.0229226361031519,0.2,"GO:0043195","GO:CC","terminal bouton",22155,1827,"GO:0043679; GO:0098793"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,7.27176348361879e-05,1257,349,45,0.128939828080229,0.035799522673031,"GO:0030659","GO:CC","cytoplasmic vesicle membrane",22155,923,"GO:0012506; GO:0031410"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,8.58801204341384e-05,4032,349,102,0.292263610315186,0.025297619047619,"GO:0031982","GO:CC","vesicle",22155,1199,"GO:0043227"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.000110529671351752,1276,349,45,0.128939828080229,0.0352664576802508,"GO:0012506","GO:CC","vesicle membrane",22155,667,"GO:0031090; GO:0031982"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.000325810731678462,50,349,8,0.0229226361031519,0.16,"GO:0031201","GO:CC","SNARE complex",22155,1029,"GO:0005737; GO:0098796"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.000533546933718366,161,349,13,0.0372492836676218,0.0807453416149068,"GO:0043197","GO:CC","dendritic spine",22155,1829,"GO:0030425; GO:0044309; GO:0098794"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.000656285629307028,164,349,13,0.0372492836676218,0.0792682926829268,"GO:0044309","GO:CC","neuron spine",22155,2024,"GO:0043005"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0011747185192916,42,349,7,0.0200573065902579,0.166666666666667,"GO:0032590","GO:CC","dendrite membrane",22155,1291,"GO:0030425; GO:0032589"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00127000971203639,28,349,6,0.0171919770773639,0.214285714285714,"GO:0032809","GO:CC","neuronal cell body membrane",22155,1301,"GO:0043025; GO:0044298"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00195115230642374,181,349,13,0.0372492836676218,0.0718232044198895,"GO:0031256","GO:CC","leading edge membrane",22155,1050,"GO:0005886; GO:0031252; GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00238506077023476,31,349,6,0.0171919770773639,0.193548387096774,"GO:0044298","GO:CC","cell body membrane",22155,2013,"GO:0005886; GO:0044297; GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00275674598528503,1084,349,37,0.106017191977077,0.0341328413284133,"GO:0099503","GO:CC","secretory vesicle",22155,3291,"GO:0031410"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00512212583293632,117,349,10,0.0286532951289398,0.0854700854700855,"GO:0098839","GO:CC","postsynaptic density membrane",22155,3206,"GO:0014069; GO:0099634"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00772732484875942,4949,349,111,0.318051575931232,0.0224287734895939,"GO:0012505","GO:CC","endomembrane system",22155,666,"GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0144896764399133,423,349,19,0.0544412607449857,0.0449172576832151,"GO:0031252","GO:CC","cell leading edge",22155,1046,"GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0158972223576682,161,349,11,0.0315186246418338,0.0683229813664596,"GO:0030426","GO:CC","growth cone",22155,909,"GO:0030427; GO:0150034"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0171360323247687,356,349,17,0.0487106017191977,0.047752808988764,"GO:0031253","GO:CC","cell projection membrane",22155,1047,"GO:0098590; GO:0120025"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.017620415659817,135,349,10,0.0286532951289398,0.0740740740740741,"GO:0042383","GO:CC","sarcolemma",22155,1745,"GO:0005886"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0209821065062391,166,349,11,0.0315186246418338,0.0662650602409639,"GO:0030427","GO:CC","site of polarized growth",22155,910,"GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0222312633800018,65,349,7,0.0200573065902579,0.107692307692308,"GO:0060076","GO:CC","excitatory synapse",22155,2200,"GO:0045202"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0352930764671606,31,349,5,0.0143266475644699,0.161290322580645,"GO:0048787","GO:CC","presynaptic active zone membrane",22155,2179,"GO:0042734; GO:0048786; GO:0097060"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0461790089301187,97,349,8,0.0229226361031519,0.0824742268041237,"GO:0005604","GO:CC","basement membrane",22155,218,"GO:0031012"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0479987445614647,18,349,4,0.0114613180515759,0.222222222222222,"GO:0044305","GO:CC","calyx of Held",22155,2020,"GO:0043679"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,3.95682673099724e-09,449,341,32,0.093841642228739,0.0712694877505568,"GO:0005216","GO:MF","monoatomic ion channel activity",20208,1320,"GO:0015075; GO:0015267"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,4.27928007412612e-09,321,341,27,0.0791788856304985,0.0841121495327103,"GO:0022836","GO:MF","gated channel activity",20208,3502,"GO:0015267"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.9739249140126e-08,343,341,27,0.0791788856304985,0.0787172011661808,"GO:0005261","GO:MF","monoatomic cation channel activity",20208,1349,"GO:0005216; GO:0008324"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.17154040680901e-07,512,341,32,0.093841642228739,0.0625,"GO:0015267","GO:MF","channel activity",20208,2375,"GO:0022803"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.17154040680901e-07,512,341,32,0.093841642228739,0.0625,"GO:0022803","GO:MF","passive transmembrane transporter activity",20208,3489,"GO:0022857"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.31355510887974e-07,59,341,12,0.0351906158357771,0.203389830508475,"GO:0019905","GO:MF","syntaxin binding",20208,3460,"GO:0000149"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.658799883591e-07,106,341,15,0.0439882697947214,0.141509433962264,"GO:0000149","GO:MF","SNARE binding",20208,27,"GO:0005515"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,2.2116803758849e-07,145,341,17,0.0498533724340176,0.117241379310345,"GO:0022843","GO:MF","voltage-gated monoatomic cation channel activity",20208,3507,"GO:0005244; GO:0005261"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,4.81957237344421e-07,173,341,18,0.0527859237536657,0.104046242774566,"GO:0005244","GO:MF","voltage-gated monoatomic ion channel activity",20208,1337,"GO:0005216; GO:0022832"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,6.5940627558175e-07,99,341,14,0.0410557184750733,0.141414141414141,"GO:0005249","GO:MF","voltage-gated potassium channel activity",20208,1342,"GO:0005267; GO:0022843"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,6.99003502136942e-07,177,341,18,0.0527859237536657,0.101694915254237,"GO:0022832","GO:MF","voltage-gated channel activity",20208,3499,"GO:0022836"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,5.40179376824297e-06,18,341,7,0.0205278592375367,0.388888888888889,"GO:0017075","GO:MF","syntaxin-1 binding",20208,3040,"GO:0019905"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,9.15274886536892e-06,454,341,27,0.0791788856304985,0.0594713656387665,"GO:0046873","GO:MF","metal ion transmembrane transporter activity",20208,5628,"GO:0008324"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,9.74043628023405e-06,163,341,16,0.0469208211143695,0.098159509202454,"GO:0015079","GO:MF","potassium ion transmembrane transporter activity",20208,2235,"GO:0046873"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.5870049467712e-05,126,341,14,0.0410557184750733,0.111111111111111,"GO:0005267","GO:MF","potassium channel activity",20208,1351,"GO:0005261; GO:0015079"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,6.11601116013256e-05,770,341,35,0.102639296187683,0.0454545454545455,"GO:0015075","GO:MF","monoatomic ion transmembrane transporter activity",20208,2233,"GO:0022857"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.000456865501121659,656,341,30,0.0879765395894428,0.0457317073170732,"GO:0008324","GO:MF","monoatomic cation transmembrane transporter activity",20208,1620,"GO:0015075"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.000792623089058439,1256,341,45,0.131964809384164,0.035828025477707,"GO:0005215","GO:MF","transporter activity",20208,1319,"GO:0003674"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.000911060996565082,1140,341,42,0.12316715542522,0.0368421052631579,"GO:0022857","GO:MF","transmembrane transporter activity",20208,3516,"GO:0005215"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0020841038343892,93,341,10,0.0293255131964809,0.10752688172043,"GO:0030594","GO:MF","neurotransmitter receptor activity",20208,3683,"GO:0038023"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00230343617333304,189,341,14,0.0410557184750733,0.0740740740740741,"GO:0022834","GO:MF","ligand-gated channel activity",20208,3500,"GO:0022836"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.010011531281541,187,341,13,0.0381231671554252,0.0695187165775401,"GO:0015276","GO:MF","ligand-gated monoatomic ion channel activity",20208,2381,"GO:0005216; GO:0022834"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0102255420024121,4,341,3,0.00879765395894428,0.75,"GO:0106006","GO:MF","cytoskeletal protein-membrane anchor activity",20208,8873,"GO:0008093; GO:0043495"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0138737304878953,52,341,7,0.0205278592375367,0.134615384615385,"GO:0005272","GO:MF","sodium channel activity",20208,1352,"GO:0005261; GO:0015081"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0189222784357773,23,341,5,0.0146627565982405,0.217391304347826,"GO:0016917","GO:MF","GABA receptor activity",20208,2987,"GO:0004888"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0235727663909209,24,341,5,0.0146627565982405,0.208333333333333,"GO:0015271","GO:MF","outward rectifier potassium channel activity",20208,2377,"GO:0005249"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0354846541634294,26,341,5,0.0146627565982405,0.192307692307692,"GO:0008066","GO:MF","glutamate receptor activity",20208,1498,"GO:0004888"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0489584626755753,63,341,7,0.0205278592375367,0.111111111111111,"GO:0022835","GO:MF","transmitter-gated channel activity",20208,3501,"GO:0022834; GO:0030594"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0489584626755753,63,341,7,0.0205278592375367,0.111111111111111,"GO:0022824","GO:MF","transmitter-gated monoatomic ion channel activity",20208,3496,"GO:0005230; GO:0022835"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0498543571119547,6,341,3,0.00879765395894428,0.5,"GO:0090555","GO:MF","phosphatidylethanolamine flippase activity",20208,8246,"GO:0140333"
"Small-cell lung cancer","GSE188705","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",130,"g_SCS","annotated","query_1",TRUE,0.000455025811470992,12601,89,72,0.808988764044944,0.00571383223553686,"GO:0005737","GO:CC","cytoplasm",22155,304,"GO:0005622; GO:0110165"
"Small-cell lung cancer","GSE188705","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",130,"g_SCS","annotated","query_1",TRUE,0.0172297157424832,563,88,11,0.125,0.019538188277087,"GO:0050839","GO:MF","cell adhesion molecule binding",20208,7272,"GO:0005515"
