Cancer_Type,Discovery_Dataset,Gene_Symbol,MCC_Rank,MCC_Score,S13_Recurrent_CrossCancer,S14_Validated_Concordant,S15_TumorNormal_Concordant,S15_KM_Significant,S15_Cox_Significant,S15_Stage_Significant,S16_TISCH_Localization_Available,Drug_Name,Interaction_Type,Interaction_Claim_Source,Original_Evidence_Source,FDA_Approved_Status,Direct_Target_or_Indirect_Association,Cancer_Relevance,Therapeutic_Interpretation,Source_File,Source_Relative_Path,Evidence_Origin,Source_Database,Source_PMIDs,Query_Source,Query_Date,Raw_Query_Status,DGIdb_Interaction_ID,Interaction_Score,Evidence_Score,Drug_Approved_Explicit,Drug_AntiNeoplastic_Explicit,Drug_Immunotherapy_Explicit,Raw_JSON,Any_Downstream_Support
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,APR19,inhibitor,Guide to Pharmacology,,Not_explicitly_reported,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a DGIdb drug-gene interaction involving APR19. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,GuideToPharmacology,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,2153c4a2-d25c-42ef-96cc-bfd40e85d9bb,0.6964735459642465,1.0,False,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": false, ""conceptId"": ""iuphar.ligand:8662"", ""immunotherapy"": false, ""name"": ""APR19""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""2153c4a2-d25c-42ef-96cc-bfd40e85d9bb"", ""interactionScore"": 0.6964735459642465, ""interactionTypes"": [{""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}], ""publications"": [], ""sources"": [{""fullName"": ""Guide to Pharmacology"", ""sourceDbName"": ""GuideToPharmacology""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,ASOPRISNIL,inhibitor; modulator,Guide to Pharmacology; The ChEMBL Bioactivity Database,,Not_explicitly_reported,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a DGIdb drug-gene interaction involving ASOPRISNIL. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; GuideToPharmacology,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,b6473faa-a106-4bf3-9670-125562f198c9,1.392947091928493,2.0,False,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": false, ""conceptId"": ""ncit:C91054"", ""immunotherapy"": false, ""name"": ""ASOPRISNIL""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""b6473faa-a106-4bf3-9670-125562f198c9"", ""interactionScore"": 1.392947091928493, ""interactionTypes"": [{""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}, {""directionality"": null, ""type"": ""modulator""}], ""publications"": [], ""sources"": [{""fullName"": ""Guide to Pharmacology"", ""sourceDbName"": ""GuideToPharmacology""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,AZD9567,agonist,Guide to Pharmacology,,Not_explicitly_reported,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a DGIdb drug-gene interaction involving AZD9567. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,GuideToPharmacology,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,0bace6c3-6bdc-4eb0-97a2-b366b3271a65,0.2321578486547488,1.0,False,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": false, ""conceptId"": ""iuphar.ligand:9812"", ""immunotherapy"": false, ""name"": ""AZD9567""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""0bace6c3-6bdc-4eb0-97a2-b366b3271a65"", ""interactionScore"": 0.2321578486547488, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""Guide to Pharmacology"", ""sourceDbName"": ""GuideToPharmacology""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,BUDESONIDE,agonist,Guide to Pharmacology,,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving BUDESONIDE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,GuideToPharmacology,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,0456638e-3748-47d7-babe-e7f72bc84876,0.0435295966227654,1.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:19831"", ""immunotherapy"": false, ""name"": ""BUDESONIDE""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""0456638e-3748-47d7-babe-e7f72bc84876"", ""interactionScore"": 0.0435295966227654, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""Guide to Pharmacology"", ""sourceDbName"": ""GuideToPharmacology""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,CHEMBL:CHEMBL2059711,,Drug Target Commons,24915879,Not_explicitly_reported,Association_or_unspecified_interaction,Cancer_relevance_not_established_by_interaction_source,PGR has a DGIdb drug-gene interaction involving CHEMBL:CHEMBL2059711. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,DTC,24915879,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,210b2a95-691f-4a3b-9d0d-dbde4a905991,0.4643156973094977,2.0,False,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": false, ""conceptId"": ""chembl:CHEMBL2059711"", ""immunotherapy"": false, ""name"": ""CHEMBL:CHEMBL2059711""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""210b2a95-691f-4a3b-9d0d-dbde4a905991"", ""interactionScore"": 0.4643156973094977, ""interactionTypes"": [], ""publications"": [{""citation"": ""Lin HR, 2014, Triterpenes from Alisma orientalis act as androgen receptor agonists, progesterone receptor antagonists, and glucocorticoid receptor antagonists., Bioorg Med Chem Lett"", ""pmid"": 24915879}], ""sources"": [{""fullName"": ""Drug Target Commons"", ""sourceDbName"": ""DTC""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,CHLORMADINONE ACETATE,modulator,The ChEMBL Bioactivity Database,,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving CHLORMADINONE ACETATE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,24676b06-a8c0-48cf-a937-6275c253ff4c,0.2321578486547488,1.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""chembl:CHEMBL110691"", ""immunotherapy"": false, ""name"": ""CHLORMADINONE ACETATE""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""24676b06-a8c0-48cf-a937-6275c253ff4c"", ""interactionScore"": 0.2321578486547488, ""interactionTypes"": [{""directionality"": null, ""type"": ""modulator""}], ""publications"": [], ""sources"": [{""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,CRIDANIMOD SODIUM,,Therapeutic Target Database,,Not_explicitly_reported,Association_or_unspecified_interaction,Cancer_relevance_not_established_by_interaction_source,PGR has a DGIdb drug-gene interaction involving CRIDANIMOD SODIUM. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,TTD,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,a41448e7-9eff-41b4-9dc3-75908fc41814,0.6964735459642465,1.0,False,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": false, ""conceptId"": ""ncit:C114298"", ""immunotherapy"": false, ""name"": ""CRIDANIMOD SODIUM""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""a41448e7-9eff-41b4-9dc3-75908fc41814"", ""interactionScore"": 0.6964735459642465, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""Therapeutic Target Database"", ""sourceDbName"": ""TTD""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,CYPROTERONE ACETATE,agonist,The ChEMBL Bioactivity Database,,Not_explicitly_reported,Direct_Target,Cancer_relevance_explicitly_annotated,PGR has a DGIdb drug-gene interaction involving CYPROTERONE ACETATE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,b01a6c9e-5f1e-49a2-a148-e290c4294052,0.1160789243273744,1.0,False,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": false, ""conceptId"": ""rxcui:22054"", ""immunotherapy"": false, ""name"": ""CYPROTERONE ACETATE""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""b01a6c9e-5f1e-49a2-a148-e290c4294052"", ""interactionScore"": 0.1160789243273744, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,DANAZOL,agonist,The ChEMBL Bioactivity Database,,Approved_explicit_in_source,Direct_Target,Cancer_relevance_explicitly_annotated,PGR has a approved DGIdb drug-gene interaction involving DANAZOL. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,cd1aec7c-cacc-4a81-8b88-dbccefcfd84f,0.04643156973094976,1.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:3102"", ""immunotherapy"": false, ""name"": ""DANAZOL""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""cd1aec7c-cacc-4a81-8b88-dbccefcfd84f"", ""interactionScore"": 0.04643156973094976, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,DESOGESTREL,agonist,"The ChEMBL Bioactivity Database; The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014); Therapeutic Target Database; Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)",,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving DESOGESTREL. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; TEND; TTD; TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,42eefa24-112b-4a17-85b3-1d010ea8fee5,0.6964735459642465,4.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:22656"", ""immunotherapy"": false, ""name"": ""DESOGESTREL""}, ""evidenceScore"": 4, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""42eefa24-112b-4a17-85b3-1d010ea8fee5"", ""interactionScore"": 0.6964735459642465, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)"", ""sourceDbName"": ""TEND""}, {""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}, {""fullName"": ""Therapeutic Target Database"", ""sourceDbName"": ""TTD""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,DIENOGEST,,"The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)",,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving DIENOGEST. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,a873e92b-d4af-4f17-9170-42e12b072c86,0.3482367729821232,1.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:22968"", ""immunotherapy"": false, ""name"": ""DIENOGEST""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""a873e92b-d4af-4f17-9170-42e12b072c86"", ""interactionScore"": 0.3482367729821232, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,DOCETAXEL ANHYDROUS,,FDA Pharmacogenomic Biomarkers; PharmGKB - The Pharmacogenomics Knowledgebase,,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,PGR has a approved DGIdb drug-gene interaction involving DOCETAXEL ANHYDROUS. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,FDA; PharmGKB,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,bee3f45f-b57a-4acc-a474-52e6b7a71d08,0.01547718991031658,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:1299922"", ""immunotherapy"": false, ""name"": ""DOCETAXEL ANHYDROUS""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""bee3f45f-b57a-4acc-a474-52e6b7a71d08"", ""interactionScore"": 0.01547718991031658, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}, {""fullName"": ""FDA Pharmacogenomic Biomarkers"", ""sourceDbName"": ""FDA""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,DROSPIRENONE,agonist,"The ChEMBL Bioactivity Database; The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014); Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)",,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving DROSPIRENONE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; TEND; TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,6d05e7a0-5ab9-4cc8-8088-14567e671f53,0.5223551594731848,3.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:11636"", ""immunotherapy"": false, ""name"": ""DROSPIRENONE""}, ""evidenceScore"": 3, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""6d05e7a0-5ab9-4cc8-8088-14567e671f53"", ""interactionScore"": 0.5223551594731848, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)"", ""sourceDbName"": ""TEND""}, {""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,DYDROGESTERONE,agonist,"Guide to Pharmacology; The ChEMBL Bioactivity Database; The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014); Therapeutic Target Database; Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)",,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving DYDROGESTERONE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; GuideToPharmacology; TEND; TTD; TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,d7c6fd7d-1f88-408a-b08c-b6a1dbc1c5ba,1.160789243273744,5.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:3706"", ""immunotherapy"": false, ""name"": ""DYDROGESTERONE""}, ""evidenceScore"": 5, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""d7c6fd7d-1f88-408a-b08c-b6a1dbc1c5ba"", ""interactionScore"": 1.160789243273744, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}, {""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)"", ""sourceDbName"": ""TEND""}, {""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}, {""fullName"": ""Guide to Pharmacology"", ""sourceDbName"": ""GuideToPharmacology""}, {""fullName"": ""Therapeutic Target Database"", ""sourceDbName"": ""TTD""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
